Title,Name,Speciality,Sub_speciality,Address,Price,Doctor_Rating,Views
Doctor,Mohammed ghazy,"Specialist in orthopedic, joint and spine surgery","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mustafa El NAHAS Extension ,450,,116
Doctor,Anton Samir Kamel,"Specialist Of Orthopedic , Arthroplasty And Arthroscopy-Kasr Elaine University.","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",El-Zaitoun,250,4.5,2813
Doctor,Fouad Eltamemi,Specialist Of Orthopaedics & Sports Injuries.,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Osteopathic Medicine",Faisal : faisal king-Doctor towers eltalbia,250,4.5,2925
Doctor,Hatem Abdul Ghani,Specialist of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Microscopic Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Adult Orthopedics, Osteopathic Medicine",El-Obour City : Abdul Rahman Al Rafeai,200,4.5,7001
Doctor,Belal Saleh,"Orthopedic consultant, orthopedic and spine surgeon","Orthopedist, Adult Spine Surgery, Adult Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Bone Deformities, Joint Replacement, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Osteopathic Medicine",Helwan : Mohamed sayed Ahmed,200,4.5,6499
Doctor,Mohamed Saber,specialist of orthopedics and spinal surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Joint Replacement, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Hadayek El-Ahram : masgd el awady street,250,4.5,3694
Doctor,Michael Mokbel,Specialist orthopedic surgeon,"Orthopedist, Adult Spine Surgery, Joint Replacement, Adult Orthopedics, Microscopic Surgery, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery, Adult Orthopedic Surgery",Ain Shams : gamal abd el nassir street from gesr el seuz street,200,4.5,4522
Doctor,Gamal Ibrahem Eldessouky,Specialist of orthopedics and rheumatology,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Rheumatology, Adult Orthopedic Surgery, 0% of Osteomyelitis patients are satisfied with the results",West El-Balad : samy elbaroudy,300,4.5,4402
Doctor,farid helal,"Specialist in orthopedics, spine and Arthroplasty, Al-Mahalla General Hospital","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Hand and Upper Limb Surgery, Adult Rheumatology, Pediatric Spine Surgery",Mahalla : Elshon St,200,5.0,2188
Doctor,kerelos Naiem,"Consultant and lecturer of orthopedics, joints, spine, fractures and crucial joints - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Gesr El Suez ,600,,83
Doctor,Mark Ashraf Edward,Consultant and lecturer of orthopedic surgery,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery, Adult Orthopedics",Hadayek El-Kobba : Eldowaidar Street-besides San Pola Hospital,250,4.5,170
Doctor,Mohamed Khalaf,Orthopedics and spine specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Rheumatology, Adult Orthopedic Surgery",Islander Ibrahim ,180,4.5,933
Doctor,Abdelrahman Hadad,specialist of orthopedics,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Gesr El Suez ,600,,119
Doctor,Mahmoud Arafa,Orthopedic and spine surgeon,"Orthopedist, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Orthopedics, Pediatric Orthopedics, Pediatric Spine Surgery",Mustafa El NAHAS Extension ,400,,42
Doctor,sherif radwan,"Senior Consultant of Orthopedics, Joints, Spine, Fractures and Sports Injuries - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Ibrahim Al-Khalil - Quba City - Souk Al-Qanal Station - Gesr Al-Suez,200,3.0,594
Doctor,Elsaaid Abd ElGaid,Specialist in Orthopedic Surgery and Sports medicine - Helwan University,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",eshreen street ,200,2.5,720
Doctor,Ahmed Abdelfatah,Orthopedics and Injuries Speicalist - MSc. Orthopedics Surgery,"Orthopedist, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Osteopathic Medicine, Pediatric Orthopedics",El-Ismailia city : Almoahda street,120,,520
Doctor,Amr Tawfik,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",First Disrict-Mahallia 8-Above Elfergany Market ,250,,8
Doctor,Amr Awad,"Specialist in orthopedic, joint, endoscopic and spine surgery / PhD and Master’s degree at Al-Azhar University / Member of the Egyptian Orthopedic Society","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El Salam City,200,,27
Doctor,Mohamed Ahmed Yahia,"Professor & Head  of Orthopedic Department, Faculty of Meficine- Azhar University in Cairo","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Arthroscopy and Sports injuries, Adult Rheumatology",El-Mohandessin,1500,4.5,34590
Doctor,Haytham Abdel Moneim,Professor Orthopaedic Surgery-Faculty Of Medicine.,"Orthopedist, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Joint Replacement, Arthroscopy and Sports injuries, Adult Orthopedics, Pediatric Orthopedics",Nasr City : Technology Mall-Besides Al-Serag Mall - Makram Ebeid,500,4.5,18473
Doctor,Waleed arafat eltohamy,Consultant - professor orthopaedic surgery and joint replacments- sports injuries and arthroscopies,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",El-Dokki : dokki,400,4.0,25426
Doctor,Mohamed Kotb,Orthopaedic Surgery Consultant,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Joint Replacement, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, 92% of Neck Pain patients are satisfied with the results",Faisal : Faisal street - Taawon station,300,4.5,89145
Doctor,Assem Bastawisy,Consultant and Ass. Pofessor in Orthopedics and Trauma Surgery fro Kasr el Ainy Cairo  University,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Giza : Mourad Street,300,4.5,9432
Doctor,Mohamed Ahmed Abdelmoneim,"Associate professor Of Orthopedic Surgery Cairo University
","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Arthroscopy and Sports injuries",6th of October : Almahwar Almarkazi,400,5.0,12155
Doctor,Mostafa Salah Mahrous,Consultant Of Orthopedics Surgery,"Orthopedist, Joint Replacement, Adult Orthopedic Surgery, Bone Deformities, Pediatric Orthopedic Surgery, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery",New Cairo : 90 North Street,400,4.5,8289
Doctor,Mostafa Salah,Orthopedic consultant,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery",New Cairo,400,4.5,1714
Doctor,Khaled Abdelhalim,Professor and consultant of Orthopedic surgery at kasr elainy,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Third Gate,400,,73
Doctor,Emad Selim,Consultant Of Orthopedics And Spinal Surgery,"Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, 0% of Swollen Knee patients are satisfied with the results",El-Sheikh Zayed,500,5.0,6803
Doctor,Mohamed Yousif Elbagory,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Arthroscopy and Sports injuries, Pediatric Orthopedic Surgery",Faisal : Faisal Street-Buiding 1 Sauodi,350,4.5,7582
Doctor,Mahmoud Felafel,Consultant Bone Lengthening and Deformity Correctio ,"Orthopedist, Bone Deformities",Nasr City,350,4.0,924
Doctor,Waleed El Shabrawy,Consultant of orthopedic surgery,"Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Osteopathic Medicine, Foot and Ankle Orthopedics, Adult Orthopedic Surgery, 0% of Back Pain patients are satisfied with the results",Shoubra : Shobra street Sant Treza metro station,400,4.5,14777
Doctor,Mohammed Mansour Elesh,Orthopedic surgery Consultant ,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",10th of Ramadan,150,4.5,970
Doctor,Ahmed Elshafie,consultant orthopedic surgeon,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",6th of October,500,,35
Doctor,Hesham Mohamed Tawfek,Consultant of orthopedics and injuries of the stadiums and arthroscopy,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery",Ismael Serry,300,,51
Doctor,Karim Khattab,"Consultant Of orthopedic, joint and spine surgery - Kasr Al-Aini Faculty of Medicine - Cairo University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",10th of Ramadan,250,,77
Doctor,Ahmed Salah Hafez,Orthopedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Pediatric Orthopedics, Pediatric Orthopedic Surgery, Hand and Upper Limb Surgery",Mohamed Anwar El Sadat St. Unit number 4 ,180,4.5,125
Doctor,Ahmed Farid Mekky,"lecturere and consultant of orthopedic surgery, knee, shoulder arthroscopy and sport injuries","Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, 0% of Knee Pain patients are satisfied with the results",Mahalla : Elshon Cleoptra,150,,456
Doctor,Hany El Zahlawy,Assistant Professor of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Adult Spine Surgery, 0% of Spinal Disc Herniation patients are satisfied with the results","Nehro,Heliopolis",450,4.0,12807
Doctor,Mostafa Fawzy,"Consultant of orthopedics, fractures, joints and sports injuries","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mouez Mall 2-District 12-behind CIC University-and above Sara Elbatta Milk Shop-,400,4.0,788
Doctor,Hossam Eldeen Ali,consultant of orthopedics,"Orthopedist, Arthroscopy and Sports injuries",El-Mandara : Gmal Abdelnaser Buliding,150,4.5,5792
Doctor,Hossam  Khamis,Specialist of Orthopeadic surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Helwan : Ragheb st.,200,4.5,3960
Doctor,Ahmed Ali,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery","block 28 , manteqah ath taseaa -1st floor ",400,3.5,82
Doctor,Ahmed Mostafa AbdElmoneim,Orthopedic Specialist,"Orthopedist, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Hand and Upper Limb Surgery, Pediatric Orthopedic Surgery, Pediatric Orthopedics",Sidy Gaber,200,5.0,728
Doctor,Ramdan Ahmed,Orthopaedic Surgery Specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery","24th st from 45th st, Asafra Qebly",95,,123
Doctor,Ahmed El Gebaly,Orthopedic Surgery Specialist ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery",Sidy Bishr : Branched from Gamal Abdelnasser St.,150,5.0,11189
Doctor,Mahmoud  Hammad,Specialist of Orthopaedic surgery ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, 0% of Neck Spasms patients are satisfied with the results",Victoria : Galaa Street,200,5.0,8792
Doctor,Omar Mohamed,Orthopedic Surgery Specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery","24th st from 45th st, Asafra Qebly",200,,39
Doctor,Mohamed Ahmed Hosny,Orthopedic Surgeon Specialist,"Orthopedist, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Pediatric Spine Surgery, Osteopathic Medicine, Bone Deformities",El-Mokattam : sobhy hussien st.,150,4.5,2422
Doctor,ahmed rashed,"Consultant orthopedic, joint and spine surgery at police hospitals","Orthopedist, Adult Spine Surgery, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery",Badr City,350,3.5,452
Doctor,Ahmed Shahin,Professor of orthopedics and spine,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Medical Center 1,500,2.5,207
Doctor,Mahmoud Abo Elsoud,"Specialist in orthopedics, fractures, joints and spine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El Salam City,150,4.5,5226
